source_name	source_id	source_date	type_ordre	sexe	nom	prenom	nom_complet	objet (données brutes)	a_sa_demande	ambassadeur	ambassadeur_pays	ambassadeur_thematique	autres_prenoms	cabinet	cabinet_ministeriel	conseil_administration	conseil_des_ministres	conseiller_affaire_etrangeres	corps	cour_comptes	date_debut	date_fin	depart_retraite	duree	nom_alternatif
JORF	JORFTEXT000038669666	2019-06-22	nomination	M	Veyssiere	Gaël	Gaël VEYSSIERE	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Croatie		oui	Croatie						oui								
JORF	JORFTEXT000038656219	2019-06-20	nomination	M	Sticker	Xavier	Xavier STICKER	ambassadeur, représentant permanent de la France auprès de l'Office des Nations unies et des organisations internationales à Vienne		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038656216	2019-06-20	nomination	F	Domenach	Muriel	Muriel DOMENACH	ambassadrice, représentante permanente de la France au conseil de l'Organisation du traité de l'Atlantique Nord à Bruxelles		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038656213	2019-06-20	nomination	M	Jouyet	Jean-Pierre	Jean-Pierre JOUYET	ambassadeur, représentant permanent de la France auprès de l'Organisation de coopération et de développement économiques		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038529873	2019-05-30	nomination	M	Etienne	Philippe	Philippe ETIENNE	ambassadeur extraordinaire et plénipotentiaire de la République française auprès des Etats-Unis d'Amérique		oui	Etats-Unis						oui								
JORF	JORFTEXT000038529870	2019-05-30	nomination	F	O	Delphine	Delphine O	ambassadrice, secrétaire générale de la Conférence mondiale de l'Organisation des Nations unies sur les femmes		oui		oui					oui				2019-06-01				
JORF	JORFTEXT000038529867	2019-05-30	nomination	F	Raulin	Claire	Claire RAULIN	ambassadrice, représentante permanente de la France au Comité politique et de sécurité de l'Union européenne à Bruxelles		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038529864	2019-05-30	nomination	F	Van Rossum	Geneviève	Geneviève VAN ROSSUM	ambassadrice, représentante permanente de la France auprès de l'Organisation maritime internationale à Londres		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038529861	2019-05-30	nomination	F	Fages	Christine	Christine FAGES	ambassadrice, représentante permanente de la France auprès de l'Organisation pour la sécurité et la coopération en Europe à Vienne		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038529858	2019-05-30	nomination	F	Roger-Lacan	Véronique	Véronique ROGER-LACAN	ambassadrice, déléguée permanente de la France auprès de l'Organisation des Nations unies pour l'éducation, la science et la culture		oui		oui					oui				2019-08-01				
JORF	JORFTEXT000038506451	2019-05-26	nomination	F	Farnaud-Defromont	Hélène	Hélène FARNAUD-DEFROMONT	ambassadrice extraordinaire et plénipotentiaire de la République française auprès du Royaume de Belgique		oui	Belgique						oui								
JORF	JORFTEXT000038506448	2019-05-26	nomination	F	Butel	Marie-Christine	Marie-Christine BUTEL	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République du Kosovo		oui	Kosovo						oui								
JORF	JORFTEXT000038506445	2019-05-26	nomination	M	Lalliot	Philippe	Philippe LALLIOT	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Sénégal		oui	Sénégal						oui								
JORF	JORFTEXT000038506442	2019-05-26	nomination	M	Gruenberg	Stéphane	Stéphane GRUENBERG	ambassadeur extraordinaire et plénipotentiaire de la République française auprès la République du Burundi		oui	Burundi						oui								
JORF	JORFTEXT000038506439	2019-05-26	nomination	M	Barateau	François	François BARATEAU	ambassadeur extraordinaire et plénipotentiaire de la République française auprès la République du Congo		oui	République du Congo						oui								
JORF	JORFTEXT000038492563	2019-05-22	nomination	F	Le Gal	Hélène	Hélène LE GAL	ambassadrice extraordinaire et plénipotentiaire de la République française auprès du Royaume du Maroc		oui	Maroc						oui								
JORF	JORFTEXT000038492560	2019-05-22	nomination	F	Vouland-Aneini	Véronique	Véronique VOULAND-ANEINI	ambassadrice extraordinaire et plénipotentiaire de la République française auprès du Royaume hachémite de Jordanie		oui	Jordanie						oui								
JORF	JORFTEXT000038492557	2019-05-22	nomination	M	Bonet	François	François BONET	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Salvador		oui	Salvador						oui								
JORF	JORFTEXT000038492554	2019-05-22	nomination	F	Scherer-Effosse	Claudia	Claudia SCHERER-EFFOSSE	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République argentine		oui	Argentine						oui								
JORF	JORFTEXT000038492551	2019-05-22	nomination	M	Vassy	Luis	Luis VASSY	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume des Pays-Bas		oui	Pays-Bas						oui								
JORF	JORFTEXT000038492548	2019-05-22	nomination	M	Bouchard	Christophe	Christophe BOUCHARD	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Madagascar		oui	Madagascar						oui								
JORF	JORFTEXT000038489562	2019-05-21	admission	M	Gourdault-Montagne	Maurice	GOURDAULT-MONTAGNE (Maurice)	à faire valoir ses droits à la retraite;ambassadeur de France	oui	oui		oui									2019-08-01		oui		
JORF	JORFTEXT000038485896	2019-05-18	nomination	M	Aniambossou	Jules-Armand	Jules-Armand ANIAMBOSSOU	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Ouganda		oui	Ouganda						oui								
JORF	JORFTEXT000038456939	2019-05-10	nomination	F	Mangin	Florence	Florence MANGIN	ambassadrice extraordinaire et plénipotentiaire de la République française auprès la République portugaise		oui	Portugal						oui								
JORF	JORFTEXT000038431934	2019-05-02	nomination	F	Fischer	Laurence	Laurence FISCHER	ambassadrice pour le sport		oui		oui					oui				2019-07-01				
JORF	JORFTEXT000038431931	2019-05-02	nomination	M	De Riviere	Nicolas	Nicolas de RIVIERE	ambassadeur, représentant permanent de la France au Conseil de sécurité et chef de la mission permanente française près les Nations unies à New York, avec rang d'ambassadeur		oui		oui					oui				2019-07-01				
JORF	JORFTEXT000038359382	2019-04-11	nomination	F	Beton-Delègue	Elisabeth	Elisabeth Beton-Delègue	ambassadrice extraordinaire et plénipotentiaire de la République française auprès du Saint-Siège		oui	Vatican						oui								
JORF	JORFTEXT000038252635	2019-03-21	cessation de fonction	M	Judes	Robby	Robby JUDES	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Vanuatu		oui	Vanuatu						oui								
JORF	JORFTEXT000038235366	2019-03-17	nomination	M	Casa	Jean-Michel	Jean-Michel CASA	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume d'Espagne		oui	Espagne						oui								
JORF	JORFTEXT000038201197	2019-03-06	nomination	M	Thiébaud	Philippe	Philippe THIÉBAUD	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique d'Iran		oui	Iran						oui								
JORF	JORFTEXT000038149727	2019-02-21	nomination	F	Rivoal	Stéphanie	Stéphanie RIVOAL	ambassadrice, secrétaire générale pour la préparation du sommet Afrique-France		oui		oui					oui				2019-04-01				
JORF	JORFTEXT000038109127	2019-02-09	admission	M	Ripert	Jean-Maurice	RIPERT (Jean-Maurice)	à faire valoir ses droits à une pension de retraite;ambassadeur de France		oui		oui									2019-08-23		limite d'âge		
JORF	JORFTEXT000038089048	2019-02-03	nomination	M	Duhamel	Pierre-Mathieu	Pierre-Mathieu DUHAMEL	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume de Norvège		oui	Norvège						oui								
JORF	JORFTEXT000037880922	2018-12-29	nomination	M	Autie	Philippe	Philippe AUTIE	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique de Sao Tomé-et-Principe;en résidence à Libreville		oui	Sao Tomé-et-Principe						oui								
JORF	JORFTEXT000037848625	2018-12-23	nomination	M	Lavertu	Eric	Eric LAVERTU	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Maldives;en résidence à Colombo		oui	Maldives						oui								
JORF	JORFTEXT000037848622	2018-12-23	nomination	F	Carta-le Vert	Sylvaine	Sylvaine CARTA-LE VERT	ambassadrice extraordinaire et plénipotentiaire de la République française aux îles Cook;en résidence à Wellington		oui		oui					oui								
JORF	JORFTEXT000037815190	2018-12-15	nomination	M	Charpentier	Jean-François	Jean-François CHARPENTIER	ambassadeur extraordinaire et plénipotentiaire de la République française au Bélize;en résidence à Guatémala		oui	Belize						oui								
JORF	JORFTEXT000037797488	2018-12-12	nomination	M	Garcia	Alexandre	Alexandre GARCIA	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Niger		oui	Niger						oui								
JORF	JORFTEXT000037738574	2018-12-06	nomination	M	Wehrling	Yann	Yann WEHRLING	ambassadeur délégué à l'environnement		oui		oui					oui				2018-12-10				
JORF	JORFTEXT000037524091	2018-10-25	admission	M	Araud	Gérard	ARAUD (Gérard)	à faire valoir ses droits à une pension de retraite;ambassadeur de France (HEG)		oui		oui									2019-04-21		limite d'âge		
JORF	JORFTEXT000037524088	2018-10-25	nomination	M	Verdier	Henri	Henri VERDIER	ambassadeur pour le numérique		oui		oui					oui				2018-11-15				
JORF	JORFTEXT000037503752	2018-10-18	nomination	M	Judes	Robby	Robby JUDES	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Vanuatu		oui	Vanuatu						oui								
JORF	JORFTEXT000037503749	2018-10-18	nomination	F	Carta-le Vert	Sylvaine	Sylvaine CARTA-LE VERT	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de l'Etat indépendant des Samoa;en résidence à Wellington		oui	Samoa						oui								
JORF	JORFTEXT000037477444	2018-10-09	nomination	M	Seam	Sujiro	Sujiro SEAM	ambassadeur extraordinaire et plénipotentiaire de la République française auprès des Tuvalu;en résidence à Suva		oui	Tuvalu						oui								
JORF	JORFTEXT000037458209	2018-10-03	nomination	M	Meyer	Joël	Joël MEYER	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Mali		oui	Mali						oui								
JORF	JORFTEXT000037453063	2018-10-02	nomination	M	Lavertu	Eric	Eric LAVERTU	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique socialiste du Sri Lanka		oui	Sri Lanka						oui								
JORF	JORFTEXT000037394060	2018-09-13	nomination	M	Moulié	Robert	Robert MOULIÉ	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique de Mauritanie		oui	Mauritanie						oui								
JORF	JORFTEXT000037373287	2018-09-07	nomination	F	Jeanblanc-Risler	Florence	Florence JEANBLANC-RISLER	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République démocratique populaire lao		oui	Laos						oui								
JORF	JORFTEXT000037365713	2018-09-05	nomination	M	Merlin	Philippe	Philippe MERLIN	ambassadeur extraordinaire et plénipotentiaire de la République française en Mongolie		oui	Mongolie						oui								
JORF	JORFTEXT000037331192	2018-08-24	nomination	M	Wibaux	Denys	Denys WIBAUX	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Jamaïque		oui	Jamaïque						oui								
JORF	JORFTEXT000037331189	2018-08-24	nomination	M	Martinon	David	David MARTINON	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique d'Afghanistan		oui	Afghanistan						oui								
JORF	JORFTEXT000037331186	2018-08-24	nomination	F	Ave	Anne-Sophie	Anne-Sophie AVE	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République du Ghana		oui	Ghana						oui								
JORF	JORFTEXT000037331183	2018-08-24	nomination	F	Kuster-Menager	Aline	Aline KUSTER-MENAGER	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République fédérale de Somalie;en résidence à Nairobi		oui	Somalie						oui								
JORF	JORFTEXT000037285314	2018-08-05	nomination	M	Gaillard	Denis	Denis GAILLARD	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat plurinational de Bolivie		oui	Bolivie						oui								
JORF	JORFTEXT000037285311	2018-08-05	nomination	M	Leger	François-Xavier	François-Xavier LEGER	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique fédérale du Népal		oui	Népal						oui								
JORF	JORFTEXT000037285308	2018-08-05	nomination	F	Lignieres-Counathe	Claire	Claire LIGNIERES-COUNATHE	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Lituanie		oui	Lituanie						oui								
JORF	JORFTEXT000037285305	2018-08-05	nomination	M	Pujolas	François	François PUJOLAS	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique du Congo		oui	République démocratique du Congo						oui								
JORF	JORFTEXT000037285302	2018-08-05	nomination	M	Pasquier	Jérôme	Jérôme PASQUIER	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérale du Nigéria		oui	Nigeria						oui								
JORF	JORFTEXT000037283264	2018-08-04	nomination	M	Hwang	Yann	Yann HWANG	ambassadeur, représentant permanent de la France auprès de la Conférence du désarmement à Genève		oui		oui					oui				2018-09-03				
JORF	JORFTEXT000037283261	2018-08-04	nomination	F	Trarieux-Vidal de la Blache	Anne	Anne TRARIEUX-VIDAL DE LA BLACHE	ambassadrice, observatrice permanente de la France auprès de l'Organisation des Etats américains à Washington		oui		oui					oui				2018-09-03				
JORF	JORFTEXT000037270626	2018-08-01	nomination	M	Lapouge	Jacques	Jacques LAPOUGE	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume de Thaïlande		oui	Thaïlande						oui								
JORF	JORFTEXT000037252766	2018-07-27	nomination	F	Ferrari	Florence	Florence FERRARI	ambassadrice extraordinaire et plénipotentiaire de la République française auprès de la République de Slovénie		oui	Slovénie						oui								
JORF	JORFTEXT000037248802	2018-07-26	nomination	M	Dejean de la Batie	Hervé	Hervé DEJEAN de la BATIE	ambassadeur, représentant permanent de la France auprès de la communauté du Pacifique et du Programme régional océanien de l'environnement		oui		oui					oui				2018-09-15				
